Distance_(microns),Gray_Value
100.555,128.0000
100.620,128.1677
100.685,128.1975
100.750,128.2256
100.815,128.2549
100.880,128.0088
100.945,128.0000
101.010,128.0000
101.075,128.0000
101.140,128.0000
101.205,128.0000
101.270,128.0000
101.335,128.0000
101.400,128.0000
101.465,128.0000
101.530,128.0000
101.595,128.0000
101.660,128.0000
101.725,128.0000
101.790,128.0000
101.855,128.0000
101.920,128.0000
101.985,128.0086
102.050,128.2597
102.115,128.5870
102.180,128.8757
102.245,129.0000
